model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,3,B,5112,5236,0
1000,0.02,0,A,39,1772,0
1000,0.02,0,B,119,768,0
1000,0.02,4,A,2241,2333,0
1000,0.02,3,B,1117,1282,0
1000,0.02,0,A,179,1538,0
1000,0.02,0,A,248,1341,0
1000,0.02,1,A,324,1397,0
1000,0.02,1,B,521,1524,0
1000,0.02,3,B,1954,2178,0
1000,0.02,0,B,477,1613,0
1000,0.02,5,A,10186,10260,0
1000,0.02,2,A,4031,4463,1
1000,0.02,1,B,1546,2576,0
1000,0.02,2,B,363,788,0
1000,0.02,3,B,337,466,0
1000,0.02,0,B,148,1719,0
1000,0.02,2,B,3447,3803,0
1000,0.02,4,B,5173,5264,0
1000,0.02,0,B,196,1899,0
1000,0.02,2,B,17149,17466,0
1000,0.02,4,B,11668,11727,1
1000,0.02,3,A,6441,6845,0
1000,0.02,0,A,1537,2641,0
1000,0.02,2,B,3190,3535,1
1000,0.02,5,A,12524,12590,0
1000,0.02,3,B,657,908,0
1000,0.02,1,B,596,1297,0
1000,0.02,2,B,670,1018,0
1000,0.02,5,B,15165,15236,1
1000,0.02,2,B,2528,2850,0
1000,0.02,1,A,1054,1692,0
1000,0.02,5,A,2016,2046,0
1000,0.02,5,A,890,925,0
1000,0.02,4,A,2946,3056,0
1000,0.02,3,A,76,338,0
1000,0.02,5,B,14840,14902,1
1000,0.02,3,A,19264,19509,0
1000,0.02,1,B,127,1020,0
1000,0.02,2,A,130,690,0
1000,0.02,1,A,130,749,0
1000,0.02,2,A,891,1499,0
1000,0.02,0,A,874,1585,0
1000,0.02,2,B,2226,2494,0
1000,0.02,4,A,3463,3546,0
1000,0.02,4,B,21152,21262,0
1000,0.02,1,B,8285,8817,0
1000,0.02,0,A,338,1109,0
1000,0.02,3,A,238,554,0
1000,0.02,0,B,118,1460,0
1000,0.02,4,B,10631,10693,0
1000,0.02,1,B,2584,3233,0
1000,0.02,3,A,1140,1330,0
1000,0.02,2,B,1837,2164,0
1000,0.02,2,B,8144,8579,1
1000,0.02,2,B,933,1480,0
1000,0.02,2,A,757,1183,0
1000,0.02,2,A,310,832,0
1000,0.02,4,B,5341,5435,1
1000,0.02,4,A,1142,1193,1
1000,0.02,1,B,174,616,0
1000,0.02,4,A,14922,14984,0
1000,0.02,2,B,2055,2597,1
1000,0.02,4,A,269,404,0
1000,0.02,4,B,2146,2228,0
1000,0.02,2,B,2730,3301,0
1000,0.02,3,A,17871,18085,0
1000,0.02,3,A,4937,5181,0
1000,0.02,3,B,1703,1898,1
1000,0.02,4,A,5761,5838,0
1000,0.02,0,A,261,1451,0
1000,0.02,2,A,1900,2204,0
1000,0.02,5,A,2510,2561,1
1000,0.02,0,A,159,1135,0
1000,0.02,3,A,743,1133,0
1000,0.02,1,A,54,999,0
1000,0.02,4,A,1897,1958,1
1000,0.02,4,B,7591,7664,0
1000,0.02,1,A,444,1195,0
1000,0.02,3,A,1837,2226,0
1000,0.02,5,B,224,261,1
1000,0.02,3,A,2405,2733,0
1000,0.02,3,A,3004,3186,1
1000,0.02,0,A,145,1705,0
1000,0.02,4,B,948,1053,1
1000,0.02,5,A,6175,6246,1
1000,0.02,0,B,1225,2439,0
1000,0.02,2,B,322,844,0
1000,0.02,0,A,89,847,0
1000,0.02,1,B,571,1198,0
1000,0.02,4,A,10760,10887,0
1000,0.02,2,B,1768,1990,0
1000,0.02,4,A,2533,2604,1
1000,0.02,1,A,1071,1596,0
1000,0.02,3,B,2315,2547,0
1000,0.02,3,B,3521,3723,0
1000,0.02,2,A,1179,1847,1
1000,0.02,0,A,503,2136,0
1000,0.02,3,A,2168,2350,0
1000,0.02,1,B,197,601,1
1000,0.02,2,B,2193,2566,0
1000,0.02,2,A,1202,1451,1
1000,0.02,3,B,1618,1806,0
1000,0.02,3,A,8667,9058,0
1000,0.02,0,B,490,2282,0
1000,0.02,0,B,252,1054,0
1000,0.02,1,A,19,488,0
1000,0.02,0,B,1350,2023,0
1000,0.02,5,B,1221,1281,1
1000,0.02,2,A,332,825,0
1000,0.02,1,B,515,1039,0
1000,0.02,0,A,589,2348,0
1000,0.02,3,B,3915,4099,0
1000,0.02,1,A,305,1217,0
1000,0.02,2,B,1578,2061,0
1000,0.02,4,B,8395,8464,0
1000,0.02,4,A,1823,1967,1
1000,0.02,3,A,551,938,0
1000,0.02,5,A,1130,1203,0
1000,0.02,5,B,2609,2660,1
1000,0.02,1,B,386,1089,0
1000,0.02,4,B,12548,12663,1
1000,0.02,4,B,1834,1886,0
1000,0.02,1,A,354,1516,0
1000,0.02,1,A,17,638,0
1000,0.02,0,B,125,1553,0
1000,0.02,4,B,8914,8987,1
1000,0.02,0,A,402,1183,0
1000,0.02,1,B,1483,1851,0
1000,0.02,4,A,1071,1186,1
1000,0.02,0,B,783,1562,0
1000,0.02,4,B,7231,7327,0
1000,0.02,2,A,2516,3112,0
1000,0.02,4,B,4086,4147,0
1000,0.02,1,B,866,1789,0
1000,0.02,1,A,518,1660,0
1000,0.02,5,B,26782,26841,1
1000,0.02,3,A,1057,1300,1
1000,0.02,4,A,6260,6363,1
1000,0.02,1,A,14,713,1
1000,0.02,2,A,871,1137,0
1000,0.02,2,B,1159,1443,0
1000,0.02,5,B,16993,17055,0
1000,0.02,5,A,5025,5061,0
1000,0.02,2,A,2284,2668,0
1000,0.02,0,A,87,1705,0
1000,0.02,1,B,78,432,0
1000,0.02,2,A,4423,4920,0
1000,0.02,4,B,17090,17149,1
1000,0.02,3,A,11937,12154,0
1000,0.02,5,A,31802,31869,0
1000,0.02,5,A,11691,11717,1
1000,0.02,5,A,145,207,1
1000,0.02,1,B,1076,1452,0
1000,0.02,2,B,474,865,0
1000,0.02,2,B,1385,1785,0
1000,0.02,2,A,1041,1665,1
1000,0.02,1,B,662,1031,0
1000,0.02,1,B,2110,2970,0
1000,0.02,0,A,556,1958,0
1000,0.02,5,A,42946,43002,1
1000,0.02,3,A,7542,7821,0
1000,0.02,3,B,2276,2432,0
1000,0.02,2,A,33,412,0
1000,0.02,3,B,4866,5095,0
1000,0.02,1,A,99,732,0
1000,0.02,3,B,14322,14530,0
1000,0.02,1,B,1452,2110,1
1000,0.02,4,B,2642,2735,0
1000,0.02,3,B,1525,1669,0
1000,0.02,2,A,558,847,0
1000,0.02,4,A,310,425,0
1000,0.02,3,B,5104,5217,0
1000,0.02,1,B,4699,5114,0
1000,0.02,5,A,357,387,1
1000,0.02,5,B,12241,12266,1
1000,0.02,5,B,7405,7433,0
1000,0.02,4,B,11643,11696,0
1000,0.02,5,A,36273,36331,1
1000,0.02,1,A,424,1513,1
1000,0.02,2,B,793,1157,1
1000,0.02,2,A,267,962,0
1000,0.02,0,A,261,1780,0
1000,0.02,5,A,858,894,0
1000,0.02,4,B,24111,24173,0
1000,0.02,5,B,6429,6496,1
1000,0.02,5,A,25341,25389,0
1000,0.02,0,B,447,1832,0
1000,0.02,4,A,8568,8630,0
1000,0.02,3,B,3373,3617,0
1000,0.02,1,A,489,1442,1
1000,0.02,0,B,12,1116,0
1000,0.02,3,B,4913,5065,0
1000,0.02,3,A,39,282,1
1000,0.02,0,A,18,1154,0
1000,0.02,3,A,1060,1357,0
1000,0.02,3,A,80,247,0
1000,0.02,0,A,536,1421,0
1000,0.02,5,B,1550,1608,1
1000,0.02,0,B,1453,2765,0
1000,0.02,1,B,186,705,0
1000,0.02,3,A,3843,4046,0
1000,0.02,4,B,4172,4283,0
1000,0.02,3,B,3374,3494,0
1000,0.02,3,A,2576,2859,0
1000,0.02,3,B,507,712,0
1000,0.02,1,A,279,913,0
1000,0.02,5,B,2674,2745,1
1000,0.02,2,A,872,1547,0
1000,0.02,4,A,4870,4982,0
1000,0.02,2,B,2240,2480,0
1000,0.02,3,A,2180,2388,0
1000,0.02,0,B,581,2175,0
1000,0.02,0,B,623,1497,0
1000,0.02,0,A,190,1976,0
1000,0.02,3,A,2806,3226,1
1000,0.02,5,A,14484,14550,0
1000,0.02,4,B,257,373,1
1000,0.02,5,B,11468,11532,0
1000,0.02,1,A,242,1363,0
1000,0.02,1,B,264,1144,0
1000,0.02,0,B,45,1143,0
1000,0.02,1,B,197,843,0
1000,0.02,0,B,5,1121,0
1000,0.02,4,B,12585,12694,0
1000,0.02,2,A,492,962,1
1000,0.02,4,A,58605,58679,1
1000,0.02,0,A,2050,3413,0
1000,0.02,5,A,3222,3265,0
1000,0.02,5,A,9872,9913,0
1000,0.02,0,A,21,661,0
1000,0.02,3,A,5312,5595,1
1000,0.02,1,B,730,1418,0
1000,0.02,3,A,6674,6970,0
1000,0.02,5,A,1458,1506,0
1000,0.02,5,B,2275,2326,1
1000,0.02,2,A,1357,1865,1
1000,0.02,1,B,793,1398,0
1000,0.02,1,B,3444,4310,1
1000,0.02,2,B,169,437,0
1000,0.02,0,A,116,1010,0
1000,0.02,5,B,1877,1943,1
1000,0.02,3,A,4381,4691,0
1000,0.02,0,B,514,1761,0
1000,0.02,1,B,182,777,0
1000,0.02,0,A,1294,2411,0
1000,0.02,3,A,945,1318,0
1000,0.02,3,B,1039,1276,0
1000,0.02,4,B,9599,9668,0
1000,0.02,5,A,2365,2394,0
1000,0.02,1,B,228,919,0
1000,0.02,5,B,7004,7077,1
1000,0.02,2,A,398,765,1
1000,0.02,2,A,850,1496,0
1000,0.02,4,B,1750,1857,0
1000,0.02,3,A,517,961,0
1000,0.02,0,A,253,1329,0
1000,0.02,5,A,15734,15772,0
1000,0.02,2,B,5800,6340,0
1000,0.02,0,B,739,1852,0
1000,0.02,0,B,249,1046,0
1000,0.02,0,A,785,2359,0
1000,0.02,4,A,3008,3144,0
1000,0.02,4,A,68,179,0
1000,0.02,2,A,1417,1959,0
1000,0.02,0,A,528,1336,0
1000,0.02,3,A,71,269,0
1000,0.02,3,A,3658,3848,0
1000,0.02,4,B,3650,3692,1
1000,0.02,1,B,536,1519,0
1000,0.02,1,B,488,1107,0
1000,0.02,3,B,227,373,0
1000,0.02,0,B,78,1089,0
1000,0.02,1,B,592,1509,1
1000,0.02,0,A,896,1676,0
1000,0.02,0,A,176,788,0
1000,0.02,5,A,4164,4234,0
1000,0.02,0,B,229,1480,0
1000,0.02,3,A,1307,1679,0
1000,0.02,4,B,7955,8012,1
1000,0.02,4,B,4415,4531,0
1000,0.02,4,B,1064,1106,0
1000,0.02,2,B,81,405,0
1000,0.02,2,A,1126,1514,0
1000,0.02,2,A,366,914,0
1000,0.02,0,A,116,963,0
1000,0.02,1,B,17,697,0
1000,0.02,0,A,158,1045,0
1000,0.02,2,A,330,872,0
1000,0.02,1,A,273,1080,1
1000,0.02,1,B,769,1265,1
1000,0.02,2,A,509,938,0
1000,0.02,5,B,7763,7835,1
1000,0.02,2,B,6211,6653,0
1000,0.02,4,B,13130,13236,0
1000,0.02,1,A,129,1040,0
1000,0.02,0,A,126,1244,0
1000,0.02,4,B,4383,4424,0
1000,0.02,4,B,1575,1677,1
1000,0.02,3,A,2000,2222,0
1000,0.02,4,B,4408,4521,0
1000,0.02,0,A,335,1269,0
1000,0.02,4,B,13295,13368,0
1000,0.02,1,B,1098,1925,0
1000,0.02,5,B,4680,4730,0
1000,0.02,5,B,11187,11238,1
1000,0.02,2,B,2670,2950,0
1000,0.02,5,B,11753,11804,0
1000,0.02,5,A,11120,11171,1
1000,0.02,1,A,132,1288,0
1000,0.02,4,A,2283,2419,1
1000,0.02,1,A,390,1437,0
1000,0.02,5,A,6063,6112,0
1000,0.02,0,B,207,1222,0
1000,0.02,4,A,4065,4168,0
1000,0.02,5,B,2105,2176,0
1000,0.02,1,B,2389,3308,0
1000,0.02,5,A,7632,7688,1
1000,0.02,1,B,205,690,0
1000,0.02,5,A,4143,4183,1
1000,0.02,3,B,16325,16559,0
1000,0.02,2,B,515,719,0
1000,0.02,4,B,1781,1823,0
1000,0.02,4,B,346,454,1
1000,0.02,5,A,33374,33405,1
1000,0.02,2,A,340,639,0
1000,0.02,2,B,3554,3759,0
1000,0.02,5,A,1783,1809,1
1000,0.02,4,B,4822,4938,1
1000,0.02,1,B,410,1424,0
1000,0.02,0,B,846,2530,0
1000,0.02,2,B,915,1152,0
1000,0.02,2,A,140,613,0
1000,0.02,5,A,9616,9647,0
1000,0.02,4,B,1225,1292,1
1000,0.02,1,A,28,454,0
1000,0.02,2,A,1730,2182,1
1000,0.02,4,A,6007,6133,0
1000,0.02,3,A,7727,8053,0
1000,0.02,1,A,878,1760,0
1000,0.02,2,B,5940,6334,1
1000,0.02,0,A,1125,2733,0
1000,0.02,0,A,2044,3691,0
1000,0.02,3,B,1656,1855,0
1000,0.02,0,B,302,1129,0
1000,0.02,2,B,2799,3117,1
1000,0.02,0,A,328,2114,1
1000,0.02,4,A,5755,5892,0
1000,0.02,1,A,1377,2471,0
1000,0.02,3,A,196,457,0
1000,0.02,5,B,6414,6473,1
1000,0.02,1,B,3244,3935,0
1000,0.02,5,B,4342,4378,0
1000,0.02,0,B,346,1542,0
1000,0.02,0,B,882,2026,0
1000,0.02,1,B,2402,3165,0
1000,0.02,1,A,413,1401,0
1000,0.02,0,B,98,780,0
1000,0.02,3,A,3317,3757,0
1000,0.02,4,A,4066,4159,0
1000,0.02,0,B,58,1254,0
1000,0.02,3,A,827,1169,0
1000,0.02,1,B,1226,2133,0
1000,0.02,5,A,14193,14257,1
1000,0.02,0,A,166,1170,0
1000,0.02,1,A,2469,3420,0
1000,0.02,0,B,252,2004,0
1000,0.02,5,B,3644,3683,0
1000,0.02,4,A,7663,7736,1
1000,0.02,0,B,689,2085,0
1000,0.02,1,B,4482,5323,0
1000,0.02,5,B,2478,2532,1
1000,0.02,4,A,2397,2491,0
1000,0.02,3,B,18802,19084,0
1000,0.02,5,A,26721,26774,0
1000,0.02,4,A,811,897,0
1000,0.02,1,A,2693,3839,0
1000,0.02,1,B,2435,3477,0
1000,0.02,4,B,1303,1383,1
1000,0.02,4,B,5756,5828,0
1000,0.02,1,B,2553,3115,0
1000,0.02,1,B,11,768,0
1000,0.02,1,B,3118,3498,1
1000,0.02,0,A,415,1074,0
1000,0.02,3,B,15555,15674,0
1000,0.02,2,B,68,351,0
1000,0.02,0,B,290,1967,0
1000,0.02,1,A,338,752,0
1000,0.02,5,A,35225,35260,0
1000,0.02,5,A,4650,4707,0
1000,0.02,3,A,4581,4873,0
1000,0.02,0,A,625,1561,0
1000,0.02,1,B,2979,3858,0
1000,0.02,3,B,949,1124,0
1000,0.02,5,B,1579,1627,1
1000,0.02,2,B,2568,3057,0
1000,0.02,0,A,503,2133,0
1000,0.02,3,A,2064,2219,0
1000,0.02,0,A,1798,2558,0
1000,0.02,3,A,289,651,0
1000,0.02,5,A,46951,47010,1
1000,0.02,2,B,8718,9262,0
1000,0.02,2,B,99,373,0
1000,0.02,4,B,5322,5424,1
1000,0.02,2,B,536,1016,1
1000,0.02,2,A,2188,2632,0
1000,0.02,5,A,2151,2217,1
1000,0.02,2,B,1045,1256,0
1000,0.02,1,A,2873,4069,0
1000,0.02,5,A,10985,11028,0
1000,0.02,1,A,2033,3212,0
1000,0.02,5,B,10803,10857,1
1000,0.02,5,A,2192,2235,1
1000,0.02,1,B,207,708,0
1000,0.02,4,B,5450,5510,1
1000,0.02,1,A,362,1305,0
1000,0.02,5,A,600,659,1
1000,0.02,0,A,70,1805,0
1000,0.02,1,A,429,1465,0
1000,0.02,4,B,7524,7590,0
1000,0.02,1,A,10,905,0
1000,0.02,0,B,167,1140,0
1000,0.02,2,B,159,609,0
1000,0.02,1,A,248,1271,0
1000,0.02,2,B,1075,1459,0
1000,0.02,5,B,14,74,0
1000,0.02,2,B,374,969,0
1000,0.02,4,B,165,281,0
1000,0.02,5,A,2551,2594,0
1000,0.02,0,A,685,1587,0
1000,0.02,2,B,1410,1915,0
1000,0.02,2,A,1808,2217,0
1000,0.02,4,B,3136,3195,1
1000,0.02,0,B,203,1462,0
1000,0.02,2,A,191,623,0
1000,0.02,3,B,10816,10992,0
1000,0.02,4,B,2814,2868,0
1000,0.02,0,A,1476,2545,0
1000,0.02,5,B,1142,1192,0
1000,0.02,5,A,4894,4931,1
1000,0.02,1,A,23,760,0
1000,0.02,5,A,12151,12222,0
1000,0.02,0,A,324,1114,0
1000,0.02,3,A,3406,3708,0
1000,0.02,3,B,7243,7535,1
1000,0.02,2,B,1723,1946,0
1000,0.02,4,B,9533,9589,0
1000,0.02,2,A,477,978,0
1000,0.02,5,B,1163,1233,0
1000,0.02,3,B,1895,2055,0
1000,0.02,0,A,351,1253,0
1000,0.02,0,A,267,970,0
1000,0.02,5,A,9114,9178,1
1000,0.02,1,A,1276,1930,0
1000,0.02,0,A,346,1303,0
1000,0.02,3,A,5085,5266,1
1000,0.02,1,B,862,1283,0
1000,0.02,3,B,1380,1561,1
1000,0.02,5,B,3208,3234,1
1000,0.02,0,B,353,2082,0
1000,0.02,4,A,1992,2140,0
1000,0.02,4,A,3928,4071,0
1000,0.02,3,A,264,502,0
1000,0.02,1,A,2370,3251,0
1000,0.02,0,B,61,1414,0
1000,0.02,1,B,698,1539,0
1000,0.02,5,B,917,990,0
1000,0.02,1,B,111,1044,0
1000,0.02,5,A,15791,15824,0
1000,0.02,2,B,5528,5825,0
1000,0.02,4,B,6937,7006,0
1000,0.02,5,A,783,836,1
1000,0.02,5,A,10214,10257,0
1000,0.02,2,A,407,719,0
1000,0.02,2,A,4734,5306,0
1000,0.02,5,B,4700,4760,0
1000,0.02,0,B,17,1366,0
1000,0.02,5,A,4372,4445,1
1000,0.02,0,B,7,1193,0
1000,0.02,0,B,349,1640,0
1000,0.02,3,B,4569,4670,0
1000,0.02,2,B,1527,1787,1
1000,0.02,1,A,2590,3429,0
1000,0.02,3,B,78,346,0
1000,0.02,1,B,416,1243,0
1000,0.02,4,A,55,111,0
1000,0.02,4,B,3156,3245,1
1000,0.02,1,B,4308,4995,0
1000,0.02,2,A,2,672,0
1000,0.02,0,A,570,1819,0
1000,0.02,0,A,816,1481,0
1000,0.02,0,A,210,1351,0
1000,0.02,5,A,16932,16974,0
1000,0.02,3,B,7745,7893,0
1000,0.02,2,A,1592,1828,0
1000,0.02,5,A,11052,11103,1
1000,0.02,3,B,389,576,0
1000,0.02,4,B,1997,2092,0
1000,0.02,2,A,338,658,0
1000,0.02,2,B,4317,4568,0
1000,0.02,1,B,5765,6653,0
1000,0.02,4,A,12048,12166,0
1000,0.02,5,B,5665,5708,1
1000,0.02,4,A,820,952,0
1000,0.02,0,A,837,2279,0
1000,0.02,1,B,1436,1889,0
1000,0.02,5,B,12974,13034,1
1000,0.02,4,A,10839,10965,0
1000,0.02,3,A,3693,3950,0
1000,0.02,4,A,4949,5052,0
1000,0.02,3,A,1072,1510,0
1000,0.02,0,B,64,958,0
1000,0.02,0,A,19,672,1
1000,0.02,1,B,522,1212,0
1000,0.02,1,A,250,1430,0
1000,0.02,5,A,22079,22139,1
1000,0.02,0,B,143,766,0
1000,0.02,2,B,8196,8725,0
1000,0.02,0,A,615,1545,0
1000,0.02,1,B,1262,2237,1
1000,0.02,0,B,1359,2912,0
1000,0.02,4,A,130,200,1
1000,0.02,4,B,9538,9633,1
1000,0.02,5,B,2199,2249,1
1000,0.02,5,A,678,727,0
1000,0.02,2,A,1224,1488,0
1000,0.02,1,A,783,1183,0
1000,0.02,5,B,934,976,1
1000,0.02,4,A,29,162,0
1000,0.02,0,B,256,1254,0
1000,0.02,2,A,2424,2836,0
1000,0.02,3,B,1559,1707,0
1000,0.02,4,A,157,266,1
1000,0.02,2,A,3206,3838,0
1000,0.02,5,B,5442,5489,1
1000,0.02,1,A,487,1235,0
1000,0.02,3,A,3146,3594,0
1000,0.02,2,B,3190,3577,0
1000,0.02,2,B,1057,1347,0
1000,0.02,5,A,2581,2616,1
1000,0.02,1,A,2004,2911,0
1000,0.02,4,A,35021,35080,0
1000,0.02,4,A,537,588,0
1000,0.02,1,A,47,696,0
1000,0.02,2,B,6652,6990,0
1000,0.02,1,A,1569,2161,0
1000,0.02,1,A,253,692,0
1000,0.02,5,B,5067,5137,0
1000,0.02,0,B,330,1333,0
1000,0.02,2,A,1926,2340,0
1000,0.02,4,B,13862,13934,0
1000,0.02,4,B,99,190,0
1000,0.02,2,B,156,628,1
1000,0.02,1,B,167,609,0
1000,0.02,3,A,2034,2473,0
1000,0.02,5,B,8365,8422,1
1000,0.02,2,B,3532,3855,0
1000,0.02,1,B,3193,4157,0
1000,0.02,1,B,607,1155,0
1000,0.02,5,B,1190,1243,0
1000,0.02,5,A,4398,4471,1
1000,0.02,1,B,1412,2219,1
1000,0.02,4,A,8460,8527,1
1000,0.02,5,B,17831,17867,1
1000,0.02,1,A,417,846,0
1000,0.02,3,B,1985,2192,1
1000,0.02,5,A,5132,5178,0
1000,0.02,4,A,7521,7643,0
1000,0.02,0,B,1266,2211,0
1000,0.02,3,B,6956,7093,0
1000,0.02,1,A,308,1336,0
1000,0.02,4,A,696,782,0
1000,0.02,1,B,3360,3897,1
1000,0.02,2,A,535,1208,0
1000,0.02,5,B,425,487,0
1000,0.02,5,A,2136,2206,0
1000,0.02,1,A,136,662,0
1000,0.02,5,B,4100,4129,0
1000,0.02,4,A,5602,5699,0
1000,0.02,5,B,594,655,1
1000,0.02,2,B,4421,4838,0
1000,0.02,5,B,2496,2569,0
1000,0.02,4,A,2867,2941,1
1000,0.02,1,B,126,607,0
1000,0.02,3,A,1720,2138,0
1000,0.02,0,A,449,1171,0
1000,0.02,5,A,4125,4181,0
1000,0.02,2,A,81,586,1
1000,0.02,3,B,7906,8125,0
1000,0.02,1,B,1177,1945,1
1000,0.02,3,B,3423,3706,0
1000,0.02,3,A,2920,3226,0
1000,0.02,1,B,458,1176,1
1000,0.02,4,A,5150,5236,0
1000,0.02,5,B,13110,13172,0
1000,0.02,5,A,10577,10632,0
1000,0.02,5,B,15464,15505,1
1000,0.02,4,A,2528,2662,0
1000,0.02,2,A,634,1067,0
1000,0.02,5,B,4584,4638,0
1000,0.02,1,A,1267,1771,0
1000,0.02,2,A,2036,2559,0
1000,0.02,1,A,1303,2141,0
1000,0.02,3,A,360,686,0
1000,0.02,4,B,8972,9069,1
1000,0.02,3,A,323,530,0
1000,0.02,2,A,4,274,0
1000,0.02,3,B,7,264,0
1000,0.02,5,B,11771,11815,1
1000,0.02,5,A,2387,2443,0
1000,0.02,4,A,3014,3065,0
1000,0.02,3,B,1598,1821,0
1000,0.02,0,B,102,1052,0
1000,0.02,5,B,20687,20728,0
1000,0.02,0,B,456,1700,0
1000,0.02,5,A,5184,5222,1
1000,0.02,4,B,2940,3001,0
1000,0.02,0,A,375,1760,0
1000,0.02,0,B,175,1089,0
1000,0.02,0,B,342,1352,0
1000,0.02,2,A,195,459,1
1000,0.02,3,B,539,720,0
1000,0.02,3,A,2008,2434,1
1000,0.02,1,B,2912,3865,0
1000,0.02,3,A,2257,2416,0
1000,0.02,3,B,8237,8412,0
1000,0.02,2,B,823,1190,0
1000,0.02,4,B,692,732,1
1000,0.02,5,B,11662,11689,0
1000,0.02,3,A,1310,1675,0
1000,0.02,1,B,1759,2693,0
1000,0.02,5,B,239,272,1
1000,0.02,1,B,9,867,0
1000,0.02,0,A,192,1118,1
1000,0.02,5,B,6397,6451,0
1000,0.02,4,B,1056,1105,0
1000,0.02,2,A,3,440,1
1000,0.02,3,B,1701,1906,1
1000,0.02,2,B,3218,3421,0
1000,0.02,3,B,1955,2159,0
1000,0.02,5,B,332,380,0
1000,0.02,0,B,617,1566,0
1000,0.02,3,B,5975,6217,0
1000,0.02,2,B,1157,1667,1
1000,0.02,2,A,312,577,0
1000,0.02,5,B,876,932,1
1000,0.02,4,B,22205,22246,1
1000,0.02,2,B,297,717,0
1000,0.02,1,A,303,858,0
1000,0.02,2,B,1429,1892,0
1000,0.02,4,A,471,580,0
1000,0.02,1,A,672,1407,0
1000,0.02,0,B,76,701,0
1000,0.02,3,A,5061,5363,0
1000,0.02,2,A,116,643,0
1000,0.02,2,A,1993,2655,0
1000,0.02,3,B,7026,7220,0
1000,0.02,1,A,334,1341,1
1000,0.02,2,A,1294,1986,0
1000,0.02,0,B,136,1244,0
1000,0.02,4,A,1832,1947,1
1000,0.02,4,A,6562,6670,1
1000,0.02,3,B,3201,3314,0
1000,0.02,1,B,691,1335,0
1000,0.02,2,A,723,1000,0
1000,0.02,2,B,4092,4360,0
1000,0.02,5,A,6075,6123,0
1000,0.02,5,A,14458,14522,0
1000,0.02,1,B,4131,4943,0
1000,0.02,1,A,2613,3793,1
1000,0.02,0,A,797,2351,0
1000,0.02,4,A,1254,1357,0
1000,0.02,5,B,20108,20159,0
1000,0.02,2,A,221,856,0
1000,0.02,1,A,360,1174,0
1000,0.02,1,B,2651,3424,0
1000,0.02,1,A,562,1205,0
1000,0.02,3,B,1683,1966,0
1000,0.02,5,B,10895,10959,0
1000,0.02,1,A,158,901,0
1000,0.02,0,B,405,1090,0
1000,0.02,0,A,290,2020,0
1000,0.02,5,B,1312,1339,1
1000,0.02,0,B,402,2041,0
1000,0.02,3,B,2515,2722,1
1000,0.02,2,A,675,1090,1
1000,0.02,0,A,9,961,0
1000,0.02,3,A,3100,3457,0
1000,0.02,5,A,18792,18861,0
1000,0.02,0,A,195,1941,0
1000,0.02,1,A,94,978,0
1000,0.02,4,B,3884,3984,0
1000,0.02,3,A,5123,5496,0
1000,0.02,3,A,5479,5725,1
1000,0.02,3,B,2384,2484,0
1000,0.02,0,A,574,1947,0
1000,0.02,2,A,537,817,0
1000,0.02,3,B,130,286,0
1000,0.02,3,A,7409,7828,0
1000,0.02,2,A,1585,2215,0
1000,0.02,4,B,8590,8687,0
1000,0.02,4,A,3451,3511,0
1000,0.02,2,B,2220,2710,1
1000,0.02,0,A,221,1933,0
1000,0.02,2,A,1054,1505,0
1000,0.02,5,A,7148,7177,1
1000,0.02,0,A,238,1181,0
1000,0.02,4,A,11331,11460,0
1000,0.02,3,B,4176,4458,0
1000,0.02,5,B,1464,1500,0
1000,0.02,0,A,117,1085,0
1000,0.02,2,A,1413,1982,0
1000,0.02,5,A,2509,2573,1
1000,0.02,5,B,4257,4308,1
1000,0.02,2,B,2993,3506,0
1000,0.02,0,A,275,1970,0
1000,0.02,2,B,2599,3082,0
1000,0.02,1,A,1202,1767,0
1000,0.02,3,B,5470,5611,0
1000,0.02,2,A,790,1030,0
1000,0.02,5,B,530,589,0
1000,0.02,0,A,905,1666,0
1000,0.02,2,A,156,567,0
1000,0.02,1,B,195,1134,1
1000,0.02,0,A,495,1896,0
1000,0.02,4,A,10325,10375,0
1000,0.02,3,A,6318,6576,0
1000,0.02,2,B,2773,3211,0
1000,0.02,3,A,928,1108,0
1000,0.02,2,A,2433,3108,0
1000,0.02,5,B,8845,8887,1
1000,0.02,0,B,431,2083,0
1000,0.02,5,B,10538,10575,0
1000,0.02,1,A,323,801,0
1000,0.02,4,B,4240,4354,0
1000,0.02,5,A,875,900,1
1000,0.02,0,B,106,958,0
1000,0.02,0,B,105,1274,1
1000,0.02,1,B,27,793,0
1000,0.02,4,B,3563,3639,0
1000,0.02,5,A,21866,21904,1
1000,0.02,2,B,3120,3420,0
1000,0.02,4,A,2696,2835,1
1000,0.02,0,B,133,1576,0
1000,0.02,5,A,1604,1629,1
1000,0.02,2,A,127,611,0
1000,0.02,4,B,9943,10025,0
1000,0.02,3,A,1498,1940,0
1000,0.02,5,A,10077,10135,1
1000,0.02,2,B,762,1084,1
1000,0.02,1,A,305,719,0
1000,0.02,5,A,10965,11011,0
1000,0.02,5,A,13370,13425,1
1000,0.02,5,B,11236,11302,0
1000,0.02,5,A,6242,6314,0
1000,0.02,2,B,2166,2549,0
1000,0.02,3,B,1341,1484,0
1000,0.02,4,B,2491,2586,0
1000,0.02,2,B,3400,3855,0
