model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,0,B,518,1456,0
1000,0.02,5,B,34070,34128,0
1000,0.02,5,A,8346,8377,1
1000,0.02,3,B,13078,13180,0
1000,0.02,1,B,887,1578,0
1000,0.02,2,B,2248,2492,0
1000,0.02,3,A,6938,7320,0
1000,0.02,3,B,2745,2902,0
1000,0.02,4,A,2353,2474,0
1000,0.02,4,A,6604,6704,1
1000,0.02,0,B,105,1210,0
1000,0.02,3,B,3170,3354,1
1000,0.02,3,A,2593,2770,0
1000,0.02,4,B,242,331,1
1000,0.02,0,B,67,1658,0
1000,0.02,3,B,1557,1801,1
1000,0.02,5,A,2325,2397,1
1000,0.02,0,B,185,1240,0
1000,0.02,2,B,9162,9613,0
1000,0.02,3,B,1490,1618,0
1000,0.02,5,A,1707,1753,1
1000,0.02,2,B,1594,2037,0
1000,0.02,1,A,316,1254,0
1000,0.02,4,A,340,470,1
1000,0.02,1,A,412,1375,0
1000,0.02,3,A,321,647,0
1000,0.02,5,A,11639,11689,1
1000,0.02,1,B,2360,3117,1
1000,0.02,5,B,3388,3422,0
1000,0.02,4,B,547,608,0
1000,0.02,1,B,979,1865,0
1000,0.02,3,B,1064,1216,1
1000,0.02,0,B,750,2204,1
1000,0.02,1,A,1252,2394,0
1000,0.02,2,B,6297,6602,0
1000,0.02,3,A,3996,4205,0
1000,0.02,1,A,35,816,0
1000,0.02,0,B,208,1880,0
1000,0.02,0,A,1576,2216,0
1000,0.02,4,A,1600,1661,0
1000,0.02,0,B,1681,3005,0
1000,0.02,5,B,7016,7042,0
1000,0.02,2,B,4725,5088,0
1000,0.02,1,A,874,1511,0
1000,0.02,5,B,2317,2356,1
1000,0.02,2,A,273,512,0
1000,0.02,3,B,2505,2779,0
1000,0.02,0,A,212,1148,0
1000,0.02,2,B,6085,6357,1
1000,0.02,1,A,711,1909,0
1000,0.02,0,B,28,1101,0
1000,0.02,4,B,6414,6462,0
1000,0.02,4,A,3408,3529,0
1000,0.02,5,B,5329,5359,0
1000,0.02,2,B,89,644,0
1000,0.02,5,B,4538,4608,0
1000,0.02,4,B,6578,6665,0
1000,0.02,5,A,1360,1424,1
1000,0.02,0,B,120,1640,0
1000,0.02,5,A,10658,10684,1
1000,0.02,3,A,1767,1944,0
1000,0.02,0,A,188,1730,0
1000,0.02,3,B,7348,7626,0
1000,0.02,5,A,3723,3750,1
1000,0.02,3,B,1152,1383,0
1000,0.02,3,B,599,793,0
1000,0.02,1,A,936,1642,0
1000,0.02,0,B,333,1448,0
1000,0.02,0,B,191,1766,0
1000,0.02,2,A,101,698,0
1000,0.02,3,B,6727,6899,0
1000,0.02,0,B,506,2032,0
1000,0.02,2,A,2537,3146,0
1000,0.02,2,A,3400,3929,0
1000,0.02,4,B,1257,1362,1
1000,0.02,0,A,362,1213,0
1000,0.02,4,A,5741,5890,0
1000,0.02,3,B,1377,1613,0
1000,0.02,3,B,697,947,1
1000,0.02,4,B,20610,20678,0
1000,0.02,5,A,23274,23310,0
1000,0.02,4,A,1109,1206,0
1000,0.02,2,A,680,1335,0
1000,0.02,2,A,508,1111,0
1000,0.02,3,A,697,1078,0
1000,0.02,0,B,638,2096,0
1000,0.02,1,B,603,1102,0
1000,0.02,1,B,298,968,0
1000,0.02,3,A,1889,2215,0
1000,0.02,1,A,110,630,0
1000,0.02,5,B,3265,3293,1
1000,0.02,0,A,423,1581,0
1000,0.02,5,A,3937,3993,1
1000,0.02,2,A,807,1430,0
1000,0.02,0,B,64,1429,0
1000,0.02,2,B,372,802,0
1000,0.02,4,B,3138,3187,0
1000,0.02,3,A,134,433,1
1000,0.02,3,A,300,502,1
1000,0.02,4,B,21339,21433,0
1000,0.02,4,B,6186,6303,0
1000,0.02,2,A,699,1202,1
1000,0.02,2,B,199,585,1
1000,0.02,4,B,1497,1549,0
1000,0.02,3,A,127,322,0
1000,0.02,5,B,8849,8918,0
1000,0.02,5,A,2335,2406,0
1000,0.02,0,A,47,883,0
1000,0.02,1,B,933,1770,1
1000,0.02,2,A,257,728,0
1000,0.02,2,A,300,575,0
1000,0.02,0,B,103,901,0
1000,0.02,1,B,439,956,0
1000,0.02,2,B,2074,2623,0
1000,0.02,5,A,170,236,0
1000,0.02,3,B,93,265,0
1000,0.02,1,A,791,1391,1
1000,0.02,4,A,7695,7786,0
1000,0.02,5,B,22723,22769,1
1000,0.02,0,B,363,1224,0
1000,0.02,3,A,4223,4523,0
1000,0.02,2,B,446,947,0
1000,0.02,5,B,236,299,1
1000,0.02,5,A,12083,12112,0
1000,0.02,0,B,840,1636,0
1000,0.02,2,A,384,1052,1
1000,0.02,4,A,7815,7900,0
1000,0.02,1,A,52,664,0
1000,0.02,0,A,523,1711,0
1000,0.02,3,A,10997,11194,0
1000,0.02,3,B,2581,2726,0
1000,0.02,1,A,98,645,0
1000,0.02,5,B,3512,3562,0
1000,0.02,1,B,3694,4729,0
1000,0.02,0,A,211,1416,0
1000,0.02,5,B,2433,2466,1
1000,0.02,5,B,22228,22293,1
1000,0.02,4,A,1632,1719,0
1000,0.02,2,B,1491,1855,0
1000,0.02,5,B,21703,21739,1
1000,0.02,4,B,8126,8197,0
1000,0.02,4,B,3657,3714,1
1000,0.02,2,B,1027,1384,1
1000,0.02,0,A,1072,2702,0
1000,0.02,1,B,291,1324,0
1000,0.02,4,B,7606,7684,0
1000,0.02,0,B,1006,1861,0
1000,0.02,3,A,3385,3562,0
1000,0.02,5,A,93,139,0
1000,0.02,0,B,414,1755,0
1000,0.02,4,A,971,1092,1
1000,0.02,3,A,864,1097,0
1000,0.02,3,B,1461,1608,0
1000,0.02,3,B,1700,1884,0
1000,0.02,4,B,3907,3965,1
1000,0.02,1,A,491,1154,0
1000,0.02,2,A,977,1657,0
1000,0.02,5,B,367,425,0
1000,0.02,1,A,21,624,0
1000,0.02,4,B,251,327,1
1000,0.02,0,A,2155,3079,0
1000,0.02,4,A,30,154,0
1000,0.02,0,B,254,1955,0
1000,0.02,0,A,212,857,0
1000,0.02,4,B,9121,9225,0
1000,0.02,0,A,142,1869,0
1000,0.02,3,A,8117,8332,1
1000,0.02,2,A,584,932,0
1000,0.02,5,B,24093,24144,1
1000,0.02,2,B,7003,7226,0
1000,0.02,1,A,202,1007,0
1000,0.02,4,A,1532,1672,0
1000,0.02,1,B,1263,1675,0
1000,0.02,0,B,333,1016,0
1000,0.02,2,A,36,540,0
1000,0.02,5,B,28478,28508,1
1000,0.02,4,B,96,175,0
1000,0.02,5,A,21659,21684,0
1000,0.02,0,A,407,1529,0
1000,0.02,2,A,144,713,0
1000,0.02,2,B,386,781,0
1000,0.02,2,A,309,891,0
1000,0.02,5,B,9827,9890,0
1000,0.02,1,A,2930,3715,0
1000,0.02,0,B,627,1436,0
1000,0.02,3,B,7683,7930,0
1000,0.02,1,A,526,1633,0
1000,0.02,4,A,639,775,1
1000,0.02,0,A,208,1477,0
1000,0.02,4,B,6158,6264,0
1000,0.02,4,A,9287,9342,0
1000,0.02,2,A,46,738,1
1000,0.02,3,B,6174,6447,0
1000,0.02,0,B,320,1993,0
1000,0.02,4,B,8812,8887,1
1000,0.02,3,B,5551,5733,0
1000,0.02,4,A,2232,2310,0
1000,0.02,0,A,2262,3708,0
1000,0.02,1,A,1046,1757,0
1000,0.02,5,B,2896,2969,1
1000,0.02,1,B,569,1305,0
1000,0.02,2,A,2135,2558,0
1000,0.02,1,B,2392,2950,0
1000,0.02,2,B,1024,1541,0
1000,0.02,1,B,527,915,0
1000,0.02,4,B,438,502,0
1000,0.02,3,A,537,880,0
1000,0.02,0,B,2015,3491,0
1000,0.02,1,B,1473,2484,1
1000,0.02,5,B,1960,1995,1
1000,0.02,4,B,4534,4611,1
1000,0.02,2,B,1047,1283,0
1000,0.02,3,B,206,343,0
1000,0.02,3,A,467,915,0
1000,0.02,2,A,2615,2925,0
1000,0.02,1,A,3,568,1
1000,0.02,1,B,17,519,0
1000,0.02,2,A,213,516,0
1000,0.02,3,B,1579,1714,1
1000,0.02,5,A,2591,2629,0
1000,0.02,3,B,4076,4341,1
1000,0.02,0,B,2,1255,0
1000,0.02,5,B,7593,7655,1
1000,0.02,0,B,477,1711,0
1000,0.02,1,A,571,1289,0
1000,0.02,4,B,502,552,0
1000,0.02,5,A,3821,3856,1
1000,0.02,1,A,2319,3071,0
1000,0.02,5,B,31829,31856,0
1000,0.02,5,B,10337,10384,1
1000,0.02,2,B,1703,2003,0
1000,0.02,4,A,7161,7298,0
1000,0.02,3,B,1874,2111,0
1000,0.02,0,A,276,1205,0
1000,0.02,5,A,22485,22536,0
1000,0.02,3,B,3562,3697,0
1000,0.02,0,A,165,1637,0
1000,0.02,2,B,3175,3651,0
1000,0.02,1,B,1699,2709,0
1000,0.02,1,A,35,1226,0
1000,0.02,3,A,6918,7328,0
1000,0.02,3,A,140,552,0
1000,0.02,0,B,74,954,0
1000,0.02,1,B,75,1039,0
1000,0.02,5,A,93,162,1
1000,0.02,1,B,610,1363,0
1000,0.02,3,B,1361,1560,0
1000,0.02,1,B,1514,2139,1
1000,0.02,5,A,5617,5652,0
1000,0.02,0,B,161,910,0
1000,0.02,3,B,1289,1574,0
1000,0.02,5,A,33365,33435,1
1000,0.02,2,A,1783,2093,0
1000,0.02,0,A,178,1220,0
1000,0.02,0,B,141,1205,0
1000,0.02,1,B,1501,1957,0
1000,0.02,1,A,198,1373,0
1000,0.02,2,A,324,883,0
1000,0.02,0,A,438,1699,0
1000,0.02,4,A,866,1001,0
1000,0.02,5,B,8212,8268,0
1000,0.02,2,A,1625,2084,0
1000,0.02,2,B,2218,2707,0
1000,0.02,0,B,608,2087,0
1000,0.02,4,B,2646,2687,1
1000,0.02,4,B,2454,2538,0
1000,0.02,5,B,386,440,0
1000,0.02,5,B,34757,34831,1
1000,0.02,5,A,5567,5608,0
1000,0.02,2,A,324,664,0
1000,0.02,3,B,285,439,0
1000,0.02,0,A,263,1028,0
1000,0.02,0,A,425,1784,0
1000,0.02,3,B,6943,7137,0
1000,0.02,2,B,271,754,1
1000,0.02,5,A,3978,4005,0
1000,0.02,1,B,128,563,1
1000,0.02,4,A,870,945,0
1000,0.02,0,A,257,931,0
1000,0.02,0,A,161,761,0
1000,0.02,5,A,40759,40802,1
1000,0.02,0,B,67,1659,0
1000,0.02,2,A,859,1413,0
1000,0.02,5,B,1873,1941,1
1000,0.02,0,B,626,2402,0
1000,0.02,1,A,211,1380,0
1000,0.02,4,A,8587,8664,0
1000,0.02,2,B,76,527,0
1000,0.02,4,A,636,693,0
1000,0.02,3,B,1038,1142,0
1000,0.02,2,B,2139,2479,0
1000,0.02,0,B,219,1325,0
1000,0.02,5,A,1590,1641,0
1000,0.02,5,A,7826,7890,1
1000,0.02,3,A,205,415,0
1000,0.02,3,A,358,541,0
1000,0.02,2,B,371,910,0
1000,0.02,0,A,400,1386,0
1000,0.02,2,B,1859,2222,0
1000,0.02,2,A,1754,2008,0
1000,0.02,4,B,11373,11443,0
1000,0.02,2,A,3126,3792,0
1000,0.02,5,A,6815,6857,1
1000,0.02,0,B,655,1290,0
1000,0.02,3,B,1617,1831,0
1000,0.02,4,A,1526,1583,0
1000,0.02,2,B,1728,1959,1
1000,0.02,2,B,2768,3139,1
1000,0.02,0,A,28,1325,0
1000,0.02,2,B,8039,8638,0
1000,0.02,1,A,548,1721,0
1000,0.02,3,A,3966,4179,0
1000,0.02,3,B,446,664,0
1000,0.02,4,A,4002,4096,0
1000,0.02,0,A,546,1628,0
1000,0.02,0,A,131,1042,0
1000,0.02,5,B,593,654,1
1000,0.02,2,A,2168,2733,0
1000,0.02,3,A,1156,1586,0
1000,0.02,3,B,3898,4049,0
1000,0.02,2,B,921,1261,1
1000,0.02,2,B,35,524,1
1000,0.02,2,A,5337,5935,0
1000,0.02,5,A,7721,7785,0
1000,0.02,4,A,5465,5520,0
1000,0.02,3,A,1121,1463,0
1000,0.02,2,A,1763,2370,0
1000,0.02,0,A,445,1807,0
1000,0.02,4,A,4326,4433,0
1000,0.02,5,B,36230,36255,0
1000,0.02,0,B,780,2450,0
1000,0.02,4,B,1024,1081,1
1000,0.02,2,B,115,419,0
1000,0.02,0,B,16,1087,0
1000,0.02,4,B,4136,4214,0
1000,0.02,3,B,1110,1264,0
1000,0.02,4,B,9932,10026,0
1000,0.02,0,B,118,1374,0
1000,0.02,4,A,8167,8302,1
1000,0.02,2,A,23,377,0
1000,0.02,1,B,1369,2034,0
1000,0.02,1,A,166,629,0
1000,0.02,4,A,3075,3126,1
1000,0.02,3,B,4766,4977,0
1000,0.02,3,B,2829,2937,1
1000,0.02,4,B,226,274,0
1000,0.02,0,B,506,2010,0
1000,0.02,0,B,236,1458,0
1000,0.02,3,B,5442,5567,0
1000,0.02,1,A,33,607,0
1000,0.02,5,A,14167,14226,1
1000,0.02,4,B,19692,19738,1
1000,0.02,1,B,440,1106,0
1000,0.02,0,A,442,1895,0
1000,0.02,2,B,703,1225,0
1000,0.02,4,A,930,1040,1
1000,0.02,5,B,30007,30075,1
1000,0.02,4,A,1614,1694,0
1000,0.02,5,A,21623,21675,1
1000,0.02,5,B,8587,8619,0
1000,0.02,2,B,180,565,0
1000,0.02,4,A,1491,1618,1
1000,0.02,0,A,68,993,0
1000,0.02,5,B,5078,5141,0
1000,0.02,0,A,142,945,0
1000,0.02,3,B,2815,3112,0
1000,0.02,5,B,24218,24257,1
1000,0.02,3,A,3652,3846,0
1000,0.02,3,A,368,535,0
1000,0.02,2,B,1194,1486,1
1000,0.02,5,A,1803,1876,0
1000,0.02,1,A,233,1040,0
1000,0.02,4,A,374,508,0
1000,0.02,3,A,456,902,0
1000,0.02,1,B,351,1302,0
1000,0.02,4,B,4635,4710,1
1000,0.02,3,A,3887,4140,0
1000,0.02,1,A,812,1740,0
1000,0.02,4,A,4142,4254,1
1000,0.02,1,B,475,979,0
1000,0.02,4,B,5076,5140,0
1000,0.02,0,B,237,1898,0
1000,0.02,0,B,1141,2894,0
1000,0.02,4,A,3686,3768,0
1000,0.02,2,B,17240,17562,1
1000,0.02,3,A,523,798,0
1000,0.02,5,A,12386,12433,1
1000,0.02,4,A,5855,5998,0
1000,0.02,4,B,1219,1338,0
1000,0.02,2,A,615,1260,0
1000,0.02,4,A,7782,7877,0
1000,0.02,4,B,8412,8529,0
1000,0.02,4,B,19962,20069,0
1000,0.02,1,B,1331,1723,0
1000,0.02,0,A,260,1551,0
1000,0.02,1,A,202,1201,0
1000,0.02,5,A,2064,2102,0
1000,0.02,4,A,33,90,0
1000,0.02,1,A,411,981,0
1000,0.02,0,A,431,1280,0
1000,0.02,3,A,884,1322,0
1000,0.02,3,A,2444,2695,0
1000,0.02,3,B,439,581,0
1000,0.02,0,A,312,1700,0
1000,0.02,5,B,10006,10077,1
1000,0.02,1,B,297,1319,0
1000,0.02,3,A,2207,2491,0
1000,0.02,3,A,1666,1821,0
1000,0.02,2,A,182,723,1
1000,0.02,0,B,713,2094,0
1000,0.02,0,B,539,2057,0
1000,0.02,0,B,572,1236,0
1000,0.02,4,B,16805,16859,1
1000,0.02,3,B,2823,3040,0
1000,0.02,5,A,1732,1759,1
1000,0.02,3,A,929,1338,0
1000,0.02,4,A,1394,1476,0
1000,0.02,0,A,527,1426,0
1000,0.02,2,A,130,432,0
1000,0.02,5,A,3944,3978,1
1000,0.02,3,B,6319,6485,1
1000,0.02,5,A,5094,5126,0
1000,0.02,3,B,7809,8017,1
1000,0.02,1,A,573,1303,1
1000,0.02,3,A,4108,4440,0
1000,0.02,1,A,656,1319,0
1000,0.02,2,B,2443,2965,0
1000,0.02,3,A,6583,6788,0
1000,0.02,2,B,1732,1937,0
1000,0.02,1,B,2758,3305,0
1000,0.02,4,A,732,803,0
1000,0.02,3,B,3697,3804,0
1000,0.02,5,A,9286,9339,0
1000,0.02,5,B,31849,31887,0
1000,0.02,5,B,2639,2680,0
1000,0.02,0,A,105,1332,0
1000,0.02,0,B,11,1538,0
1000,0.02,2,B,588,928,0
1000,0.02,1,B,960,1489,0
1000,0.02,0,A,134,1112,0
1000,0.02,0,B,209,868,0
1000,0.02,5,B,9659,9691,0
1000,0.02,0,A,1616,3388,0
1000,0.02,5,A,8580,8652,0
1000,0.02,2,B,6134,6422,0
1000,0.02,3,B,223,437,1
1000,0.02,3,B,6459,6717,0
1000,0.02,1,A,198,1351,0
1000,0.02,4,B,1674,1791,0
1000,0.02,2,A,649,1116,0
1000,0.02,2,B,2901,3408,1
1000,0.02,2,B,67,567,0
1000,0.02,5,B,6927,6986,0
1000,0.02,3,B,19947,20182,0
1000,0.02,0,B,345,1720,0
1000,0.02,5,B,5405,5479,1
1000,0.02,4,B,991,1107,1
1000,0.02,3,A,923,1319,0
1000,0.02,3,B,1596,1815,1
1000,0.02,3,B,1198,1444,0
1000,0.02,5,A,1065,1110,0
1000,0.02,4,A,2718,2786,0
1000,0.02,3,B,3376,3478,0
1000,0.02,4,A,1230,1333,0
1000,0.02,5,B,14893,14964,1
1000,0.02,3,B,2055,2260,1
1000,0.02,0,A,414,1174,0
1000,0.02,5,B,404,454,0
1000,0.02,5,B,5099,5134,1
1000,0.02,3,B,7658,7823,0
1000,0.02,1,B,1048,1653,0
1000,0.02,3,A,3011,3410,0
1000,0.02,0,A,400,1683,0
1000,0.02,0,A,82,1617,0
1000,0.02,5,B,16234,16294,0
1000,0.02,4,A,1409,1494,1
1000,0.02,5,B,22987,23036,0
1000,0.02,0,B,176,923,0
1000,0.02,5,A,266,316,0
1000,0.02,3,A,2305,2752,0
1000,0.02,2,A,446,1047,0
1000,0.02,4,B,1422,1494,1
1000,0.02,1,B,3716,4372,0
1000,0.02,2,B,2006,2266,0
1000,0.02,2,B,382,899,0
1000,0.02,2,A,855,1386,0
1000,0.02,1,B,498,1188,0
1000,0.02,0,A,676,1302,0
1000,0.02,4,A,3547,3618,1
1000,0.02,5,A,7898,7930,0
1000,0.02,3,B,115,351,1
1000,0.02,5,A,723,772,0
1000,0.02,0,B,441,1689,0
1000,0.02,3,B,5481,5654,0
1000,0.02,4,B,4493,4587,0
1000,0.02,3,B,7762,7906,1
1000,0.02,2,A,163,516,0
1000,0.02,2,A,151,811,0
1000,0.02,2,A,261,709,0
1000,0.02,1,B,612,1357,0
1000,0.02,1,A,203,925,0
1000,0.02,3,B,5263,5390,0
1000,0.02,0,B,170,1917,0
1000,0.02,0,B,649,1813,1
1000,0.02,4,A,7307,7366,0
1000,0.02,5,B,3556,3623,0
1000,0.02,4,A,655,723,1
1000,0.02,3,A,1738,2046,0
1000,0.02,1,B,1161,1764,0
1000,0.02,4,A,4770,4854,0
1000,0.02,2,A,693,1267,0
1000,0.02,2,B,5041,5410,0
1000,0.02,3,B,25581,25771,0
1000,0.02,4,B,15833,15919,1
1000,0.02,3,B,1706,1868,0
1000,0.02,0,A,186,1588,0
1000,0.02,4,A,764,902,0
1000,0.02,3,A,314,663,0
1000,0.02,3,A,1374,1673,0
1000,0.02,5,B,5873,5926,1
1000,0.02,3,A,1515,1914,1
1000,0.02,0,B,3,1581,0
1000,0.02,3,B,6314,6485,0
1000,0.02,2,A,902,1491,0
1000,0.02,0,A,98,746,0
1000,0.02,5,A,10140,10186,0
1000,0.02,0,B,482,1485,0
1000,0.02,0,B,575,1534,0
1000,0.02,1,A,2099,2967,0
1000,0.02,2,A,796,1122,0
1000,0.02,1,B,396,913,0
1000,0.02,1,A,152,844,0
1000,0.02,4,A,4823,4920,1
1000,0.02,3,A,1695,2011,0
1000,0.02,3,B,1122,1358,1
1000,0.02,4,A,1667,1760,1
1000,0.02,0,A,215,924,0
1000,0.02,4,B,3356,3410,0
1000,0.02,2,B,3712,4100,0
1000,0.02,2,A,3636,3909,1
1000,0.02,3,A,292,642,0
1000,0.02,0,B,524,1552,0
1000,0.02,3,B,6193,6353,1
1000,0.02,3,A,1764,1987,0
1000,0.02,5,A,6610,6644,1
1000,0.02,1,A,686,1211,0
1000,0.02,0,B,441,1726,0
1000,0.02,3,A,2657,3027,0
1000,0.02,3,A,3500,3730,0
1000,0.02,5,A,25739,25764,0
1000,0.02,3,B,5378,5585,1
1000,0.02,4,A,4379,4527,1
1000,0.02,1,B,2430,2860,0
1000,0.02,0,A,265,1676,0
1000,0.02,0,B,973,1676,0
1000,0.02,1,B,2363,3269,0
1000,0.02,1,B,1731,2561,1
1000,0.02,0,A,167,1048,1
1000,0.02,0,A,1567,2784,0
1000,0.02,0,B,661,2317,0
1000,0.02,2,B,7369,7905,1
1000,0.02,5,A,300,370,0
1000,0.02,4,B,2631,2721,1
1000,0.02,3,B,573,750,0
1000,0.02,1,B,379,833,0
1000,0.02,0,A,27,934,0
1000,0.02,0,A,615,2414,0
1000,0.02,0,A,394,2179,0
1000,0.02,5,A,7853,7902,0
1000,0.02,1,B,1344,2334,0
1000,0.02,4,B,6648,6761,1
1000,0.02,2,B,1721,2024,1
1000,0.02,1,A,521,1581,0
1000,0.02,3,B,972,1074,0
1000,0.02,1,A,1641,2669,0
1000,0.02,0,A,107,1048,0
1000,0.02,4,A,20111,20247,0
1000,0.02,3,B,3369,3649,0
1000,0.02,0,B,389,1412,0
1000,0.02,1,A,1901,2359,0
1000,0.02,1,B,493,948,0
1000,0.02,5,B,342,414,1
1000,0.02,3,A,944,1127,0
1000,0.02,0,A,76,1032,0
1000,0.02,0,B,52,1578,0
1000,0.02,5,B,9844,9884,1
1000,0.02,5,A,9536,9599,1
1000,0.02,2,A,1739,2039,0
1000,0.02,2,A,1168,1660,0
1000,0.02,3,A,23,312,0
1000,0.02,0,A,66,1326,0
1000,0.02,0,A,587,2036,0
1000,0.02,5,B,195,227,1
1000,0.02,4,A,430,493,0
1000,0.02,4,A,2779,2866,0
1000,0.02,4,A,785,886,0
1000,0.02,2,B,10311,10732,1
1000,0.02,1,B,626,1558,0
1000,0.02,2,B,3714,4142,0
1000,0.02,1,B,4248,4752,0
1000,0.02,1,B,66,555,1
1000,0.02,5,B,40,67,1
1000,0.02,2,A,225,570,0
1000,0.02,0,A,129,1023,0
1000,0.02,0,A,1338,2840,0
1000,0.02,0,A,46,869,0
1000,0.02,4,A,6505,6652,0
1000,0.02,3,B,5374,5582,0
1000,0.02,2,A,1357,2057,0
1000,0.02,4,B,7874,7916,0
1000,0.02,2,B,325,550,1
1000,0.02,2,B,6277,6534,0
1000,0.02,5,A,74797,74844,1
1000,0.02,5,A,6029,6102,1
1000,0.02,0,B,226,1963,0
1000,0.02,1,B,1265,2192,1
1000,0.02,3,A,6886,7144,0
1000,0.02,4,B,3347,3394,0
1000,0.02,2,B,1148,1381,0
1000,0.02,5,B,18116,18167,0
1000,0.02,2,A,2595,3253,1
1000,0.02,2,A,389,701,0
1000,0.02,1,B,1816,2666,0
1000,0.02,2,B,2943,3445,0
1000,0.02,3,A,3064,3348,1
1000,0.02,5,B,3473,3512,0
1000,0.02,2,B,5350,5823,0
1000,0.02,3,A,1469,1862,0
1000,0.02,1,B,438,1301,0
1000,0.02,1,A,295,1303,0
1000,0.02,5,B,8819,8892,0
1000,0.02,5,B,5608,5654,1
1000,0.02,2,B,1440,1847,1
1000,0.02,4,B,1545,1647,0
1000,0.02,0,B,903,2229,0
1000,0.02,5,A,3566,3622,0
1000,0.02,5,B,8674,8700,1
1000,0.02,0,A,96,1824,0
1000,0.02,2,B,6754,7036,0
1000,0.02,1,A,1966,2799,0
1000,0.02,5,B,6785,6831,1
1000,0.02,0,A,244,1018,0
1000,0.02,4,B,5714,5818,1
1000,0.02,3,A,625,787,0
1000,0.02,1,B,1185,1948,0
1000,0.02,0,A,566,1270,0
1000,0.02,2,B,9693,9915,0
1000,0.02,5,A,14400,14444,1
1000,0.02,2,B,1074,1405,0
1000,0.02,0,B,90,1591,0
1000,0.02,1,A,49,902,0
1000,0.02,5,A,3470,3502,1
1000,0.02,5,B,8810,8851,1
1000,0.02,2,B,4726,5137,0
1000,0.02,1,B,201,774,0
1000,0.02,2,A,1915,2151,0
1000,0.02,2,B,1861,2168,0
1000,0.02,1,B,563,1420,0
1000,0.02,1,A,3736,4590,0
1000,0.02,3,A,965,1360,0
1000,0.02,4,A,3621,3758,1
1000,0.02,5,B,16896,16952,1
1000,0.02,2,B,519,982,0
1000,0.02,0,A,988,1646,0
1000,0.02,2,A,701,974,0
1000,0.02,4,B,20616,20705,0
1000,0.02,5,A,29205,29271,1
1000,0.02,4,B,5362,5414,1
1000,0.02,3,A,192,442,0
1000,0.02,5,B,1369,1441,1
1000,0.02,0,A,406,1032,0
1000,0.02,0,A,129,752,0
1000,0.02,1,B,248,786,0
1000,0.02,1,B,94,817,0
1000,0.02,1,A,251,1439,0
1000,0.02,5,A,13299,13368,1
1000,0.02,4,A,2999,3119,0
1000,0.02,3,B,4668,4928,0
1000,0.02,1,B,22,618,1
1000,0.02,5,A,19719,19785,1
1000,0.02,4,A,3425,3572,1
1000,0.02,0,A,859,1778,0
1000,0.02,5,B,2308,2356,1
1000,0.02,5,B,10484,10546,1
1000,0.02,0,B,620,1359,0
1000,0.02,4,B,14098,14170,0
1000,0.02,2,A,17,345,0
1000,0.02,0,A,240,1187,0
1000,0.02,2,A,934,1474,0
1000,0.02,0,B,161,1459,0
1000,0.02,5,A,32026,32065,0
1000,0.02,5,B,5169,5194,1
1000,0.02,1,A,1074,2269,0
1000,0.02,2,A,1757,2400,0
1000,0.02,3,A,796,1102,0
1000,0.02,2,A,1382,2054,0
1000,0.02,4,A,268,350,0
1000,0.02,0,B,10,989,0
1000,0.02,1,A,812,1387,0
1000,0.02,3,B,368,542,1
1000,0.02,1,B,1268,2064,0
1000,0.02,3,A,1987,2330,1
1000,0.02,3,A,2686,3037,0
1000,0.02,0,B,381,1319,0
1000,0.02,4,A,611,743,0
1000,0.02,2,B,4071,4436,0
1000,0.02,5,B,2327,2387,0
1000,0.02,3,A,4544,4943,0
1000,0.02,2,B,3539,4079,0
1000,0.02,0,A,1141,2274,0
1000,0.02,5,B,46603,46642,1
1000,0.02,5,A,5763,5792,0
1000,0.02,3,A,596,770,0
1000,0.02,1,B,453,927,0
1000,0.02,3,B,11634,11856,0
1000,0.02,0,A,210,1928,0
1000,0.02,3,B,7987,8098,0
1000,0.02,0,A,11,1111,0
1000,0.02,2,A,2729,3011,0
1000,0.02,4,B,20714,20818,1
1000,0.02,3,B,788,1081,0
1000,0.02,3,B,23470,23604,1
1000,0.02,2,A,3933,4208,0
1000,0.02,0,A,229,1602,0
1000,0.02,0,A,480,1407,0
1000,0.02,2,A,2329,2934,0
1000,0.02,0,A,880,2057,0
1000,0.02,2,B,1104,1556,0
1000,0.02,5,B,3031,3062,1
1000,0.02,4,A,1858,1987,0
1000,0.02,3,A,8161,8368,0
1000,0.02,3,B,4438,4548,0
1000,0.02,2,B,5167,5509,0
1000,0.02,4,B,4689,4801,0
1000,0.02,1,B,1201,2073,0
1000,0.02,2,B,1383,1915,0
1000,0.02,5,A,3488,3529,1
1000,0.02,4,B,6464,6554,0
1000,0.02,5,A,3410,3480,0
1000,0.02,2,B,797,1103,1
1000,0.02,2,A,843,1229,0
1000,0.02,2,A,1034,1660,0
1000,0.02,4,A,3685,3833,0
1000,0.02,0,A,615,2411,0
1000,0.02,0,A,562,2319,0
1000,0.02,4,A,1114,1165,0
1000,0.02,0,B,604,2147,0
1000,0.02,4,B,1375,1441,0
1000,0.02,1,B,427,999,0
1000,0.02,4,A,404,542,0
1000,0.02,1,A,658,1770,0
1000,0.02,0,A,467,1137,0
1000,0.02,2,A,178,472,0
1000,0.02,3,A,3051,3223,0
1000,0.02,3,A,337,752,0
1000,0.02,5,A,1325,1352,0
1000,0.02,0,A,95,1758,0
1000,0.02,2,A,1620,1913,0
1000,0.02,4,A,8702,8819,0
1000,0.02,5,A,9651,9682,0
1000,0.02,3,B,1404,1648,0
