model,submodel,quality,type,stop,diagnosis,fix-scrapping
1000,0.02,0,B,296,971,0
1000,0.02,3,A,1392,1704,0
1000,0.02,2,B,1940,2209,0
1000,0.02,2,A,1913,2430,0
1000,0.02,4,A,4098,4236,0
1000,0.02,2,A,1194,1599,0
1000,0.02,3,A,601,945,1
1000,0.02,4,A,701,822,0
1000,0.02,4,B,9910,10002,0
1000,0.02,2,A,1958,2196,0
1000,0.02,5,B,3784,3832,1
1000,0.02,3,A,4922,5128,1
1000,0.02,4,A,3402,3541,0
1000,0.02,4,B,707,807,1
1000,0.02,0,B,683,2233,0
1000,0.02,3,A,4388,4564,0
1000,0.02,5,B,1170,1205,0
1000,0.02,0,B,303,1287,0
1000,0.02,2,B,4625,5116,0
1000,0.02,0,A,2568,3697,0
1000,0.02,1,B,196,1108,0
1000,0.02,0,B,1695,3350,0
1000,0.02,1,A,562,1156,0
1000,0.02,2,B,18,537,1
1000,0.02,2,B,5126,5504,0
1000,0.02,0,B,27,1505,0
1000,0.02,3,B,1779,1952,0
1000,0.02,1,B,1353,1894,1
1000,0.02,3,A,43,415,0
1000,0.02,3,A,1249,1410,0
1000,0.02,5,A,1662,1706,1
1000,0.02,1,A,1302,2123,0
1000,0.02,1,A,597,1389,0
1000,0.02,2,A,108,719,0
1000,0.02,4,A,21894,22025,1
1000,0.02,3,A,3532,3919,1
1000,0.02,3,A,411,789,0
1000,0.02,1,A,291,1280,0
1000,0.02,1,B,2140,2613,0
1000,0.02,3,A,797,1195,0
1000,0.02,4,B,4810,4927,0
1000,0.02,5,A,2795,2840,0
1000,0.02,4,B,13158,13237,1
1000,0.02,1,B,1624,2335,0
1000,0.02,4,B,3665,3777,0
1000,0.02,4,A,13333,13383,0
1000,0.02,1,A,1101,2123,0
1000,0.02,4,A,10047,10107,0
1000,0.02,5,B,6982,7034,1
1000,0.02,3,B,2322,2577,1
1000,0.02,1,A,1313,2209,0
1000,0.02,2,A,923,1338,0
1000,0.02,4,B,7081,7197,1
1000,0.02,4,B,4551,4619,0
1000,0.02,4,B,204,246,0
1000,0.02,4,B,8298,8351,0
1000,0.02,1,A,1377,2095,0
1000,0.02,4,B,1655,1721,0
1000,0.02,1,A,142,1081,1
1000,0.02,4,A,23275,23388,0
1000,0.02,5,B,3388,3424,1
1000,0.02,0,B,50,721,0
1000,0.02,4,A,40575,40679,0
1000,0.02,5,A,19336,19406,1
1000,0.02,0,A,269,895,0
1000,0.02,0,B,401,2107,0
1000,0.02,0,B,439,1888,0
1000,0.02,4,A,1807,1898,0
1000,0.02,1,A,1667,2162,0
1000,0.02,4,A,1009,1149,0
1000,0.02,1,B,798,1768,0
1000,0.02,4,B,16167,16271,1
1000,0.02,4,B,4135,4230,0
1000,0.02,0,B,673,1374,0
1000,0.02,2,A,56,480,0
1000,0.02,3,B,8381,8674,1
1000,0.02,3,B,14643,14810,0
1000,0.02,2,A,21,606,0
1000,0.02,0,A,374,1964,0
1000,0.02,4,A,14134,14262,0
1000,0.02,5,A,511,545,1
1000,0.02,3,B,5099,5206,0
1000,0.02,5,A,5654,5712,1
1000,0.02,5,A,23188,23225,1
1000,0.02,2,B,1,220,0
1000,0.02,4,B,3069,3145,1
1000,0.02,4,A,325,408,0
1000,0.02,5,A,5048,5076,0
1000,0.02,1,B,863,1782,0
1000,0.02,4,B,9501,9583,0
1000,0.02,5,B,26087,26145,1
1000,0.02,3,B,5788,6002,0
1000,0.02,2,A,2308,2625,0
1000,0.02,5,A,8020,8090,1
1000,0.02,0,A,649,1638,0
1000,0.02,5,B,5437,5474,0
1000,0.02,0,B,491,1486,0
1000,0.02,2,B,1182,1628,0
1000,0.02,0,B,324,1186,0
1000,0.02,2,A,191,858,0
1000,0.02,4,B,3325,3367,0
1000,0.02,4,B,1171,1280,1
1000,0.02,0,A,541,1940,0
1000,0.02,0,B,549,1185,0
1000,0.02,1,B,41,459,0
1000,0.02,5,A,5070,5108,0
1000,0.02,1,A,816,1643,0
1000,0.02,1,B,37,626,0
1000,0.02,3,A,1023,1251,0
1000,0.02,2,B,1050,1335,0
1000,0.02,3,B,2408,2578,0
1000,0.02,3,A,635,994,0
1000,0.02,1,B,973,1601,0
1000,0.02,0,A,1625,2481,0
1000,0.02,1,A,748,1458,0
1000,0.02,0,B,1,1308,0
1000,0.02,4,A,5699,5820,0
1000,0.02,4,B,4433,4479,0
1000,0.02,3,A,745,988,0
1000,0.02,1,B,230,1097,0
1000,0.02,4,B,3058,3176,0
1000,0.02,4,B,14900,14988,0
1000,0.02,3,A,193,414,0
1000,0.02,4,B,10028,10083,0
1000,0.02,0,B,113,1564,0
1000,0.02,4,A,7885,7993,0
1000,0.02,2,B,911,1173,0
1000,0.02,4,A,1384,1511,0
1000,0.02,3,B,365,591,1
1000,0.02,4,A,1574,1671,0
1000,0.02,3,A,4908,5096,0
1000,0.02,1,B,29,481,0
1000,0.02,2,A,1616,2193,0
1000,0.02,2,A,832,1315,0
1000,0.02,5,A,26026,26065,1
1000,0.02,5,B,1230,1285,0
1000,0.02,3,A,2193,2560,1
1000,0.02,2,A,1208,1749,0
1000,0.02,4,A,7125,7194,1
1000,0.02,3,B,1028,1323,0
1000,0.02,1,A,39,785,0
1000,0.02,5,B,5797,5841,0
1000,0.02,1,B,1838,2836,0
1000,0.02,1,A,603,1146,1
1000,0.02,1,B,3083,3784,0
1000,0.02,3,B,8543,8815,0
1000,0.02,4,B,6345,6437,0
1000,0.02,4,A,248,344,0
1000,0.02,1,B,416,1378,0
1000,0.02,0,B,165,939,0
1000,0.02,0,A,747,2506,0
1000,0.02,4,A,898,1023,1
1000,0.02,0,A,182,1936,0
1000,0.02,1,B,867,1727,0
1000,0.02,0,A,101,1538,0
1000,0.02,3,A,2076,2412,0
1000,0.02,0,B,115,1229,0
1000,0.02,0,A,179,1332,0
1000,0.02,2,A,284,708,0
1000,0.02,0,B,49,872,0
1000,0.02,5,A,2385,2419,0
1000,0.02,1,A,561,1478,0
1000,0.02,2,B,8567,9123,0
1000,0.02,4,B,237,356,1
1000,0.02,4,A,15397,15491,0
1000,0.02,5,A,544,574,0
1000,0.02,1,A,594,1578,0
1000,0.02,0,A,2306,3555,0
1000,0.02,5,A,5824,5861,0
1000,0.02,1,A,742,1251,0
1000,0.02,5,A,13956,13988,1
1000,0.02,0,A,46,1423,0
1000,0.02,1,B,386,968,0
1000,0.02,2,B,3232,3549,0
1000,0.02,4,A,1918,2033,0
1000,0.02,4,A,3008,3102,0
1000,0.02,0,B,78,922,0
1000,0.02,4,B,6875,6931,0
1000,0.02,5,A,8049,8094,1
1000,0.02,1,B,1543,2116,0
1000,0.02,5,A,1253,1298,0
1000,0.02,4,A,547,661,0
1000,0.02,4,B,318,367,1
1000,0.02,0,B,1897,3175,0
1000,0.02,1,B,2322,3197,1
1000,0.02,5,B,8199,8260,0
1000,0.02,2,A,1290,1792,0
1000,0.02,0,B,422,1218,0
1000,0.02,5,A,767,828,1
1000,0.02,5,A,24505,24578,1
1000,0.02,2,B,678,1206,0
1000,0.02,4,A,1865,1975,0
1000,0.02,3,B,3488,3785,0
1000,0.02,4,B,946,1018,1
1000,0.02,5,B,5983,6057,0
1000,0.02,1,A,1621,2062,1
1000,0.02,1,B,873,1595,0
1000,0.02,4,B,2274,2369,0
1000,0.02,5,A,3465,3511,0
1000,0.02,5,B,3621,3679,1
1000,0.02,5,B,17593,17632,1
1000,0.02,5,A,18247,18308,1
1000,0.02,3,B,5194,5364,0
1000,0.02,4,A,980,1071,0
1000,0.02,1,A,263,816,0
1000,0.02,3,B,11011,11295,0
1000,0.02,4,B,2547,2642,1
1000,0.02,3,B,1372,1638,0
1000,0.02,4,A,3444,3504,0
1000,0.02,5,A,21111,21152,1
1000,0.02,1,A,802,1781,0
1000,0.02,4,B,3302,3404,1
1000,0.02,3,A,3066,3273,1
1000,0.02,4,B,4812,4907,0
1000,0.02,3,A,6150,6556,1
1000,0.02,2,B,1662,2025,0
1000,0.02,3,B,1407,1563,0
1000,0.02,0,B,858,2021,0
1000,0.02,2,A,305,664,0
1000,0.02,3,B,1693,1959,0
1000,0.02,2,A,1796,2384,0
1000,0.02,4,B,5671,5782,0
1000,0.02,2,A,99,622,0
1000,0.02,5,B,32050,32118,1
1000,0.02,2,B,543,1016,0
1000,0.02,4,B,5151,5236,0
1000,0.02,2,A,1709,2067,1
1000,0.02,1,A,183,1164,1
1000,0.02,1,B,1739,2422,0
1000,0.02,1,A,139,1278,0
1000,0.02,1,B,315,675,1
1000,0.02,4,A,23200,23277,0
1000,0.02,0,A,1004,2042,0
1000,0.02,4,A,539,609,0
1000,0.02,0,B,2,833,0
1000,0.02,3,A,1094,1413,0
1000,0.02,4,B,19154,19227,0
1000,0.02,0,A,349,1361,0
1000,0.02,3,B,3550,3777,0
1000,0.02,4,B,18768,18835,0
1000,0.02,0,A,192,1158,0
1000,0.02,5,B,6109,6167,0
1000,0.02,1,B,246,695,1
1000,0.02,3,B,1882,2101,0
1000,0.02,1,A,414,1030,0
1000,0.02,4,B,1139,1186,0
1000,0.02,0,A,197,881,0
1000,0.02,3,B,7078,7369,0
1000,0.02,2,B,5071,5640,0
1000,0.02,4,B,7036,7146,0
1000,0.02,5,B,10742,10809,1
1000,0.02,3,A,3296,3567,1
1000,0.02,2,B,815,1220,0
1000,0.02,2,B,8207,8620,0
1000,0.02,0,B,606,1858,0
1000,0.02,2,B,1511,1845,0
1000,0.02,2,A,170,716,1
1000,0.02,4,B,3479,3561,1
1000,0.02,0,A,576,1797,1
1000,0.02,1,B,2199,2939,0
1000,0.02,3,A,1599,1922,0
1000,0.02,2,B,3309,3794,0
1000,0.02,0,B,812,2339,0
1000,0.02,0,B,1592,3185,0
1000,0.02,2,B,9808,10287,0
1000,0.02,0,B,278,1537,0
1000,0.02,0,A,1070,2823,0
1000,0.02,3,A,1062,1288,0
1000,0.02,3,B,2048,2183,0
1000,0.02,2,A,392,768,1
1000,0.02,0,A,37,1686,0
1000,0.02,0,B,490,1414,0
1000,0.02,1,A,25,1220,0
1000,0.02,3,A,3469,3813,1
1000,0.02,4,B,3802,3910,1
1000,0.02,2,B,7846,8109,0
1000,0.02,5,B,4206,4254,0
1000,0.02,0,B,475,1265,0
1000,0.02,1,B,1203,1827,0
1000,0.02,1,A,1093,2145,1
1000,0.02,2,B,970,1256,0
1000,0.02,1,A,434,1279,0
1000,0.02,5,A,4767,4810,1
1000,0.02,3,B,209,378,1
1000,0.02,3,A,3093,3449,0
1000,0.02,0,B,366,996,0
1000,0.02,4,A,8388,8455,0
1000,0.02,1,A,711,1126,0
1000,0.02,0,B,255,1010,0
1000,0.02,4,A,9394,9538,1
1000,0.02,5,A,7736,7792,1
1000,0.02,4,B,2815,2915,1
1000,0.02,2,A,138,640,0
1000,0.02,3,A,3610,3791,0
1000,0.02,2,A,9,592,0
1000,0.02,4,A,6615,6705,0
1000,0.02,1,A,989,2113,0
1000,0.02,2,B,3714,4080,1
1000,0.02,1,A,148,994,0
1000,0.02,3,B,4264,4414,0
1000,0.02,0,B,201,1271,0
1000,0.02,5,A,2444,2503,1
1000,0.02,1,A,52,1027,0
1000,0.02,4,B,8912,8997,1
1000,0.02,0,B,152,828,0
1000,0.02,3,B,386,527,1
1000,0.02,0,B,210,1345,0
1000,0.02,2,B,5936,6421,0
1000,0.02,4,B,2304,2412,0
1000,0.02,5,A,6935,6986,1
1000,0.02,0,A,296,1263,0
1000,0.02,5,A,10525,10589,0
1000,0.02,4,A,2466,2588,1
1000,0.02,2,B,8050,8608,0
1000,0.02,1,A,50,878,0
1000,0.02,0,B,608,2170,0
1000,0.02,2,A,1647,1907,0
1000,0.02,5,B,2296,2321,1
1000,0.02,1,B,51,461,0
1000,0.02,0,B,204,1244,0
1000,0.02,3,B,1517,1798,0
1000,0.02,0,B,1508,2455,0
1000,0.02,5,A,2762,2814,1
1000,0.02,1,A,423,1057,0
1000,0.02,1,B,1285,1779,0
1000,0.02,1,B,3664,4185,0
1000,0.02,1,B,326,997,0
1000,0.02,1,A,337,1115,0
1000,0.02,1,B,55,1051,0
1000,0.02,5,B,402,428,1
1000,0.02,1,A,1299,2347,0
1000,0.02,2,B,10513,10995,0
1000,0.02,5,B,2437,2490,1
1000,0.02,0,B,403,1107,0
1000,0.02,1,B,1114,1870,0
1000,0.02,1,B,239,941,1
1000,0.02,5,B,16895,16944,0
1000,0.02,2,A,509,821,0
1000,0.02,3,A,1804,2034,0
1000,0.02,5,B,14148,14191,0
1000,0.02,3,B,5524,5624,0
1000,0.02,3,A,1180,1402,0
1000,0.02,1,A,405,1043,0
1000,0.02,0,B,882,1686,0
1000,0.02,3,B,556,703,0
1000,0.02,3,B,6077,6261,1
1000,0.02,5,A,6517,6542,0
1000,0.02,0,B,309,1623,0
1000,0.02,0,A,110,953,0
1000,0.02,2,B,5811,6376,0
1000,0.02,5,B,5170,5225,1
1000,0.02,5,B,6858,6901,1
1000,0.02,4,B,8894,8981,1
1000,0.02,4,A,15129,15221,0
1000,0.02,2,B,4921,5437,0
1000,0.02,0,A,811,2381,0
1000,0.02,3,B,2772,2938,0
1000,0.02,0,B,10,1720,0
1000,0.02,3,A,1789,2067,0
1000,0.02,0,B,1028,2474,0
1000,0.02,0,A,732,2505,0
1000,0.02,1,A,94,858,0
1000,0.02,1,B,544,1281,0
1000,0.02,5,A,3754,3806,1
1000,0.02,5,A,16418,16488,1
1000,0.02,3,B,398,555,0
1000,0.02,4,B,8242,8353,0
1000,0.02,4,A,1451,1594,0
1000,0.02,4,B,15200,15311,0
1000,0.02,0,A,39,1796,0
1000,0.02,0,A,18,1214,0
1000,0.02,1,B,2048,3066,0
1000,0.02,2,B,2094,2333,0
1000,0.02,3,A,2689,2854,0
1000,0.02,3,A,56,266,1
1000,0.02,3,B,15888,16041,0
1000,0.02,4,A,5664,5762,0
1000,0.02,2,A,1470,1762,0
1000,0.02,1,A,2771,3548,0
1000,0.02,2,A,2507,3132,0
1000,0.02,1,A,915,1446,0
1000,0.02,3,B,6072,6354,0
1000,0.02,0,B,19,1441,0
1000,0.02,3,A,590,891,1
1000,0.02,2,A,779,1313,0
1000,0.02,1,B,163,735,0
1000,0.02,3,B,9855,10032,1
1000,0.02,3,B,450,624,1
1000,0.02,5,A,4566,4592,0
1000,0.02,0,A,1936,2685,0
1000,0.02,2,A,3076,3459,0
1000,0.02,0,A,130,1607,0
1000,0.02,2,B,1519,1742,1
1000,0.02,3,B,1874,2065,0
1000,0.02,1,A,252,1058,0
1000,0.02,5,B,2828,2869,0
1000,0.02,3,B,20836,20945,0
1000,0.02,4,A,30,108,1
1000,0.02,2,B,3096,3504,0
1000,0.02,1,B,410,977,0
1000,0.02,1,A,709,1686,0
1000,0.02,5,A,31772,31833,1
1000,0.02,1,A,745,1516,0
1000,0.02,0,B,234,1304,0
1000,0.02,2,B,918,1154,0
1000,0.02,1,A,1184,2224,0
1000,0.02,4,B,2149,2192,0
1000,0.02,3,A,3552,3994,0
1000,0.02,4,A,5415,5467,0
1000,0.02,2,A,790,1225,1
1000,0.02,2,A,457,1105,0
1000,0.02,1,A,637,1086,0
1000,0.02,2,A,2409,2872,0
1000,0.02,5,A,4691,4762,0
1000,0.02,4,B,1313,1429,0
1000,0.02,2,A,1273,1633,0
1000,0.02,4,B,2329,2387,0
1000,0.02,3,B,3852,3994,0
1000,0.02,3,B,1504,1787,0
1000,0.02,1,B,1685,2328,0
1000,0.02,1,B,1579,1941,0
1000,0.02,2,A,1352,1862,0
1000,0.02,0,A,279,1898,0
1000,0.02,4,B,3515,3556,0
1000,0.02,0,A,647,2253,0
1000,0.02,0,B,925,2167,0
1000,0.02,4,A,9101,9243,0
1000,0.02,4,B,15873,15957,1
1000,0.02,2,B,1218,1741,0
1000,0.02,0,B,1011,2141,1
1000,0.02,2,A,4428,5050,0
1000,0.02,0,B,43,1779,0
1000,0.02,2,B,1893,2440,0
1000,0.02,0,A,389,1127,0
1000,0.02,5,B,5226,5252,1
1000,0.02,5,B,33190,33233,1
1000,0.02,4,A,5910,6039,1
1000,0.02,1,B,233,840,0
1000,0.02,3,A,5351,5534,0
1000,0.02,0,A,866,2612,0
1000,0.02,1,B,1562,2518,0
1000,0.02,1,B,681,1685,0
1000,0.02,0,B,61,912,0
1000,0.02,4,A,12734,12874,0
1000,0.02,3,B,729,861,0
1000,0.02,3,A,3129,3316,0
1000,0.02,1,B,1330,2159,0
1000,0.02,2,B,4186,4596,0
1000,0.02,2,A,58,315,0
1000,0.02,0,B,2003,2742,0
1000,0.02,4,B,614,683,0
1000,0.02,5,B,50,116,0
1000,0.02,0,B,881,1485,0
1000,0.02,0,A,216,937,0
1000,0.02,3,A,2046,2375,0
1000,0.02,0,B,603,2244,1
1000,0.02,2,A,4508,4745,0
1000,0.02,0,B,711,1955,0
1000,0.02,5,A,6662,6730,1
1000,0.02,0,B,341,1929,0
1000,0.02,1,A,226,1293,0
1000,0.02,1,B,1290,2127,0
1000,0.02,2,A,393,849,0
1000,0.02,1,A,316,1215,0
1000,0.02,5,B,5409,5439,0
1000,0.02,2,A,399,1086,1
1000,0.02,2,A,2484,2765,0
1000,0.02,3,B,10958,11187,0
1000,0.02,2,B,3409,3852,0
1000,0.02,2,B,188,457,0
1000,0.02,5,A,6398,6426,1
1000,0.02,4,A,5746,5838,0
1000,0.02,4,B,7057,7123,0
1000,0.02,4,B,5908,5954,0
1000,0.02,5,A,1963,1991,0
1000,0.02,4,A,2921,2973,0
1000,0.02,0,A,1298,2360,0
1000,0.02,5,B,2524,2560,1
1000,0.02,3,A,2853,3040,0
1000,0.02,1,A,321,740,1
1000,0.02,1,A,57,804,0
1000,0.02,5,A,21445,21479,0
1000,0.02,4,B,10279,10360,1
1000,0.02,0,B,453,2231,0
1000,0.02,4,A,526,648,1
1000,0.02,0,A,426,1783,0
1000,0.02,3,A,2338,2678,1
1000,0.02,2,A,1130,1827,0
1000,0.02,2,A,85,481,0
1000,0.02,2,A,2150,2839,0
1000,0.02,5,B,14161,14198,0
1000,0.02,2,A,13,382,0
1000,0.02,0,A,466,2008,0
1000,0.02,1,B,139,588,0
1000,0.02,1,A,10,457,0
1000,0.02,2,B,1111,1403,0
1000,0.02,1,A,338,1209,0
1000,0.02,5,A,13412,13468,1
1000,0.02,4,B,63,175,1
1000,0.02,3,B,1275,1454,0
1000,0.02,0,A,295,1729,0
1000,0.02,5,B,5636,5694,1
1000,0.02,2,A,1086,1617,0
1000,0.02,5,A,2352,2378,0
1000,0.02,1,A,937,1457,0
1000,0.02,5,B,203,234,1
1000,0.02,2,B,592,904,0
1000,0.02,5,A,15125,15188,1
1000,0.02,5,A,1180,1232,1
1000,0.02,1,A,487,1499,0
1000,0.02,4,B,929,1015,0
1000,0.02,4,B,6116,6214,0
1000,0.02,2,A,562,945,0
1000,0.02,4,B,4507,4549,1
1000,0.02,1,A,849,1505,0
1000,0.02,3,A,2492,2745,0
1000,0.02,3,A,427,833,0
1000,0.02,1,A,345,1085,0
1000,0.02,5,A,15670,15723,0
1000,0.02,4,A,2314,2384,1
1000,0.02,2,A,47,508,0
1000,0.02,5,B,27348,27401,0
1000,0.02,0,A,1605,2556,0
1000,0.02,1,A,172,1226,0
1000,0.02,3,B,418,610,0
1000,0.02,0,B,291,1984,0
1000,0.02,5,A,6136,6161,1
1000,0.02,5,A,392,455,0
1000,0.02,4,B,3276,3379,0
1000,0.02,3,A,2638,2930,0
1000,0.02,2,A,4849,5355,1
1000,0.02,5,A,9822,9872,0
1000,0.02,2,B,2560,3012,0
1000,0.02,0,A,598,1360,0
1000,0.02,2,A,6172,6771,0
1000,0.02,4,B,8003,8089,0
1000,0.02,5,A,41701,41733,1
1000,0.02,5,A,6875,6921,0
1000,0.02,3,A,12699,12969,0
1000,0.02,5,B,5403,5462,1
1000,0.02,5,B,183,238,1
1000,0.02,2,B,1077,1409,0
1000,0.02,3,A,9320,9564,0
1000,0.02,5,A,153,214,1
1000,0.02,5,B,22710,22756,1
1000,0.02,3,A,1872,2192,0
1000,0.02,2,B,3191,3485,0
1000,0.02,1,B,149,917,0
1000,0.02,4,A,4295,4405,0
1000,0.02,0,A,227,1523,0
1000,0.02,4,A,2865,2954,1
1000,0.02,4,B,6759,6819,0
1000,0.02,4,A,5126,5187,1
1000,0.02,1,B,1127,1804,0
1000,0.02,5,A,13354,13389,1
1000,0.02,0,B,150,1643,0
1000,0.02,5,A,1686,1729,0
1000,0.02,2,A,573,1270,1
1000,0.02,1,B,97,713,1
1000,0.02,4,B,6342,6443,1
1000,0.02,1,B,501,1544,0
1000,0.02,5,B,5934,6001,0
1000,0.02,3,A,8426,8741,1
1000,0.02,0,B,256,1140,0
1000,0.02,4,B,19053,19146,1
1000,0.02,3,A,2987,3330,0
1000,0.02,1,A,664,1272,0
1000,0.02,4,A,21775,21892,0
1000,0.02,0,A,865,2033,0
1000,0.02,4,A,13282,13332,0
1000,0.02,0,A,54,1062,0
1000,0.02,4,B,30,88,0
1000,0.02,1,A,8,1085,0
1000,0.02,4,B,842,943,0
1000,0.02,4,A,24531,24640,0
1000,0.02,4,B,2855,2936,1
1000,0.02,3,B,5844,5964,0
1000,0.02,2,A,622,1218,0
1000,0.02,1,A,1159,1946,0
1000,0.02,5,A,12437,12462,0
1000,0.02,5,B,10496,10537,1
1000,0.02,2,B,87,294,0
1000,0.02,3,A,181,498,0
1000,0.02,1,B,2619,3117,0
1000,0.02,4,B,17517,17635,1
1000,0.02,2,A,633,1013,0
1000,0.02,5,A,3680,3716,0
1000,0.02,3,A,10066,10347,0
1000,0.02,5,B,799,871,1
1000,0.02,5,A,10629,10679,0
1000,0.02,5,A,19401,19454,1
1000,0.02,4,A,13447,13552,0
1000,0.02,5,B,8617,8679,0
1000,0.02,0,A,53,1006,0
1000,0.02,0,A,829,2215,0
1000,0.02,5,A,2247,2307,0
1000,0.02,3,B,3530,3706,0
1000,0.02,2,A,367,612,0
1000,0.02,5,A,3045,3090,0
1000,0.02,1,A,2856,3928,0
1000,0.02,5,B,3385,3413,1
1000,0.02,2,B,462,830,1
1000,0.02,4,A,1718,1782,1
1000,0.02,2,B,8445,8655,0
1000,0.02,0,A,192,1202,0
1000,0.02,5,B,1658,1725,1
1000,0.02,4,A,2249,2380,0
1000,0.02,5,A,19379,19431,0
1000,0.02,4,B,51,119,0
1000,0.02,5,B,931,992,0
1000,0.02,4,A,635,709,0
1000,0.02,4,A,216,321,0
1000,0.02,1,B,683,1132,0
1000,0.02,2,A,278,804,1
1000,0.02,3,A,12274,12432,0
1000,0.02,3,A,2428,2789,0
1000,0.02,1,A,83,968,0
1000,0.02,0,A,577,1592,0
1000,0.02,2,B,541,854,1
1000,0.02,3,B,3005,3269,0
1000,0.02,4,B,1822,1935,1
1000,0.02,5,A,11100,11129,1
1000,0.02,1,B,51,825,0
1000,0.02,3,B,3354,3616,0
1000,0.02,2,B,677,896,0
1000,0.02,2,B,698,1080,0
1000,0.02,3,B,120,409,1
1000,0.02,2,A,276,809,0
1000,0.02,5,A,8107,8133,0
1000,0.02,3,B,6358,6506,0
1000,0.02,4,A,5247,5341,0
1000,0.02,2,A,371,734,0
1000,0.02,0,A,452,1833,0
1000,0.02,4,A,1168,1260,0
1000,0.02,3,A,1532,1889,0
1000,0.02,3,B,1111,1346,1
1000,0.02,4,A,2100,2156,0
1000,0.02,2,A,1063,1339,0
1000,0.02,2,B,3845,4182,0
1000,0.02,3,B,4980,5205,0
1000,0.02,2,B,4355,4932,0
1000,0.02,1,A,1789,2245,0
1000,0.02,2,B,1584,1948,0
1000,0.02,3,A,1145,1335,0
1000,0.02,5,B,24302,24371,1
1000,0.02,4,B,5148,5255,1
1000,0.02,3,A,3137,3424,1
1000,0.02,5,A,1048,1089,0
1000,0.02,2,A,455,989,0
1000,0.02,1,B,359,859,0
1000,0.02,1,B,271,1292,0
1000,0.02,1,A,132,1158,0
1000,0.02,1,B,421,1348,0
1000,0.02,1,A,990,1562,0
1000,0.02,0,A,130,1242,0
1000,0.02,4,B,35744,35836,1
1000,0.02,3,B,8993,9166,1
1000,0.02,0,A,2116,3366,0
1000,0.02,4,B,72,136,0
1000,0.02,0,A,51,678,0
1000,0.02,2,A,45,544,0
1000,0.02,5,B,22933,22988,0
1000,0.02,2,B,24,603,1
1000,0.02,3,B,2777,2935,0
1000,0.02,0,B,37,1532,1
1000,0.02,1,B,927,1507,0
1000,0.02,0,B,138,1804,1
1000,0.02,3,A,1281,1532,0
1000,0.02,5,A,3178,3248,0
1000,0.02,0,B,146,1718,0
1000,0.02,3,A,832,1177,1
1000,0.02,0,B,405,1628,0
1000,0.02,1,B,357,745,0
1000,0.02,4,A,3253,3355,0
1000,0.02,5,B,14859,14916,0
1000,0.02,0,A,1165,2759,0
1000,0.02,5,A,10079,10109,0
1000,0.02,5,B,274,311,1
1000,0.02,5,B,12045,12076,1
1000,0.02,2,B,1929,2256,0
1000,0.02,2,B,2060,2321,0
1000,0.02,3,B,899,1089,0
1000,0.02,1,A,226,881,0
1000,0.02,0,A,423,1862,0
1000,0.02,4,B,775,832,1
1000,0.02,4,B,1876,1920,0
1000,0.02,3,A,4400,4627,0
1000,0.02,1,A,2275,3088,0
1000,0.02,1,B,1354,1708,0
1000,0.02,2,A,318,883,0
1000,0.02,0,B,192,1214,0
1000,0.02,5,B,7840,7913,1
1000,0.02,1,B,491,989,0
1000,0.02,1,A,1702,2654,0
1000,0.02,4,B,5146,5200,0
1000,0.02,0,A,261,1715,0
1000,0.02,1,A,1118,1900,0
1000,0.02,3,A,429,765,0
1000,0.02,1,A,34,795,0
1000,0.02,2,A,4358,4682,0
1000,0.02,3,B,4194,4345,0
1000,0.02,1,A,368,1566,0
1000,0.02,5,B,11138,11205,1
1000,0.02,0,B,76,985,0
1000,0.02,4,A,6990,7069,0
1000,0.02,4,B,3718,3835,0
1000,0.02,0,A,860,2097,0
1000,0.02,1,A,40,702,0
1000,0.02,1,B,434,880,0
1000,0.02,3,A,226,546,1
1000,0.02,5,B,10091,10121,1
1000,0.02,3,A,4272,4698,0
1000,0.02,0,B,621,2209,0
1000,0.02,1,B,260,1062,0
1000,0.02,2,A,1682,2029,0
1000,0.02,2,B,4205,4658,0
1000,0.02,5,B,4860,4928,1
1000,0.02,3,A,3278,3581,0
1000,0.02,0,A,276,1802,0
1000,0.02,0,B,536,1628,0
1000,0.02,1,A,644,1830,0
1000,0.02,1,B,419,915,0
1000,0.02,4,A,3240,3376,0
1000,0.02,4,A,6275,6331,0
1000,0.02,0,A,155,1907,0
1000,0.02,0,B,942,2089,0
1000,0.02,1,B,3129,3681,0
1000,0.02,4,B,1902,2016,0
1000,0.02,5,B,11609,11636,0
1000,0.02,1,A,820,1767,0
1000,0.02,0,B,351,1188,0
1000,0.02,0,A,391,1790,0
1000,0.02,1,B,77,554,0
1000,0.02,0,B,28,1545,0
1000,0.02,2,B,4264,4493,0
1000,0.02,5,A,5216,5281,1
1000,0.02,5,B,2090,2126,1
1000,0.02,0,B,91,1378,0
1000,0.02,1,A,383,1420,0
1000,0.02,2,A,1580,1881,0
1000,0.02,2,A,1286,1842,1
1000,0.02,2,A,207,743,0
1000,0.02,0,B,89,1289,0
1000,0.02,5,B,33490,33541,0
1000,0.02,3,A,4997,5433,0
1000,0.02,5,B,1630,1693,1
1000,0.02,2,A,1060,1387,0
1000,0.02,1,A,1074,1998,0
1000,0.02,1,B,524,1044,0
1000,0.02,5,B,2848,2876,0
1000,0.02,4,A,5428,5533,0
1000,0.02,1,A,884,1551,0
1000,0.02,3,B,3554,3737,0
1000,0.02,0,A,420,1508,0
1000,0.02,4,A,2502,2567,0
1000,0.02,3,B,2963,3090,1
1000,0.02,2,A,1519,2058,0
1000,0.02,1,B,656,1629,0
1000,0.02,0,A,1229,2118,0
